Section,Day,Time,TimeSlot,Subject,SubjectName,Teacher,TeacherName,Room,RoomType,ActivityType,Scheme,WeeklyHours,BlockLocation
SEC08,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC08,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC08,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC08,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC08,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC08,Mon,10:11,Mon_10_11,A003,"Eng.",T114,"Prof_O",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Mon,11:12,Mon_11_12,A008,"Engg. Lab",T116,"Prof_Q",Block-A-Lab-02,Lab,LAB,A,1,a-dl-lab
SEC08,Mon,12:01,Mon_12_01,A012,"Chem. Lab",T130,"Prof_BE",Block-A-Lab-03,Lab,LAB,A,1,a-dl-lab
SEC08,Mon,02:03,Mon_02_03,A001,"T&NM",T142,"Prof_BQ",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC08,Mon,03:04,Mon_03_04,A003,"Eng.",T114,"Prof_O",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Tue,10:11,Tue_10_11,A004,"B. Etc.",T127,"Prof_BB",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Tue,11:12,Tue_11_12,A005,"E.Mech",T107,"Prof_H",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Tue,12:01,Tue_12_01,A002,"Chem",T101,"Prof_B",Block-17-Room-09,Classroom,THEORY,A,3,campus-17-class
SEC08,Tue,02:03,Tue_02_03,A010,"SY",T100,"Prof_A",Block-A-Lab-09,Lab,LAB,A,1,a-dl-lab
SEC08,Tue,03:04,Tue_03_04,A007,"  BEtc ./E.Mech. Lab",T126,"Prof_BA",Block-A-Lab-10,Lab,LAB,A,1,a-dl-lab
SEC08,Wed,10:11,Wed_10_11,A001,"T&NM",T128,"Prof_BC",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC08,Wed,11:12,Wed_11_12,A005,"E.Mech",T133,"Prof_BH",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Wed,12:01,Wed_12_01,A011,"Comm. Lab",T103,"Prof_D",Block-A-Lab-03,Lab,LAB,A,1,a-dl-lab
SEC08,Wed,02:03,Wed_02_03,A001,"T&NM",T130,"Prof_BE",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC08,Wed,03:04,Wed_03_04,A001,"T&NM",T161,"Prof_CJ",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC08,Thu,10:11,Thu_10_11,A006,"BEE",T120,"Prof_U",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Thu,11:12,Thu_11_12,A002,"Chem",T105,"Prof_F",Block-17-Room-09,Classroom,THEORY,A,3,campus-17-class
SEC08,Thu,12:01,Thu_12_01,A004,"B. Etc.",T166,"Prof_CO",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Thu,02:03,Thu_02_03,A009,"Workshop",T137,"Prof_BL",Block-A-Lab-09,Lab,LAB,A,1,a-dl-lab
SEC08,Thu,03:04,Thu_03_04,A006,"BEE",T111,"Prof_L",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC08,Fri,10:11,Fri_10_11,A002,"Chem",T134,"Prof_BI",Block-17-Room-09,Classroom,THEORY,A,3,campus-17-class
SEC09,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC09,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC09,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC09,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC09,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC09,Mon,10:11,Mon_10_11,A006,"BEE",T120,"Prof_U",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Mon,11:12,Mon_11_12,A001,"T&NM",T142,"Prof_BQ",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC09,Mon,12:01,Mon_12_01,A004,"B. Etc.",T128,"Prof_BC",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Mon,02:03,Mon_02_03,A005,"E.Mech",T156,"Prof_CE",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Mon,03:04,Mon_03_04,A010,"SY",T117,"Prof_R",Block-B-Lab-05,Lab,LAB,A,1,b-wl-lab
SEC09,Tue,10:11,Tue_10_11,A003,"Eng.",T163,"Prof_CL",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Tue,11:12,Tue_11_12,A001,"T&NM",T128,"Prof_BC",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC09,Tue,12:01,Tue_12_01,A001,"T&NM",T175,"Prof_CX",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC09,Tue,02:03,Tue_02_03,A003,"Eng.",T124,"Prof_Y",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Tue,03:04,Tue_03_04,A002,"Chem",T123,"Prof_X",Block-17-Room-10,Classroom,THEORY,A,3,campus-17-class
SEC09,Wed,10:11,Wed_10_11,A002,"Chem",T145,"Prof_BT",Block-17-Room-10,Classroom,THEORY,A,3,campus-17-class
SEC09,Wed,11:12,Wed_11_12,A009,"Workshop",T140,"Prof_BO",Block-B-Lab-02,Lab,LAB,A,1,b-wl-lab
SEC09,Wed,12:01,Wed_12_01,A012,"Chem. Lab",T115,"Prof_P",Block-B-Lab-03,Lab,LAB,A,1,b-wl-lab
SEC09,Wed,02:03,Wed_02_03,A005,"E.Mech",T141,"Prof_BP",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Wed,03:04,Wed_03_04,A007,"  BEtc ./E.Mech. Lab",T121,"Prof_V",Block-B-Lab-05,Lab,LAB,A,1,b-wl-lab
SEC09,Thu,10:11,Thu_10_11,A001,"T&NM",T128,"Prof_BC",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC09,Thu,11:12,Thu_11_12,A002,"Chem",T121,"Prof_V",Block-17-Room-10,Classroom,THEORY,A,3,campus-17-class
SEC09,Thu,12:01,Thu_12_01,A011,"Comm. Lab",T134,"Prof_BI",Block-B-Lab-08,Lab,LAB,A,1,b-wl-lab
SEC09,Thu,02:03,Thu_02_03,A004,"B. Etc.",T136,"Prof_BK",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC09,Thu,03:04,Thu_03_04,A008,"Engg. Lab",T113,"Prof_N",Block-B-Lab-10,Lab,LAB,A,1,b-wl-lab
SEC09,Fri,10:11,Fri_10_11,A006,"BEE",T132,"Prof_BG",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC10,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC10,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC10,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC10,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC10,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC10,Mon,10:11,Mon_10_11,A001,"T&NM",T161,"Prof_CJ",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC10,Mon,11:12,Mon_11_12,A001,"T&NM",T143,"Prof_BR",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC10,Mon,12:01,Mon_12_01,A004,"B. Etc.",T155,"Prof_CD",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Mon,02:03,Mon_02_03,A007,"  BEtc ./E.Mech. Lab",T147,"Prof_BV",Block-C-Lab-04,Lab,LAB,A,1,c-wl-lab
SEC10,Mon,03:04,Mon_03_04,A012,"Chem. Lab",T105,"Prof_F",Block-C-Lab-05,Lab,LAB,A,1,c-wl-lab
SEC10,Tue,10:11,Tue_10_11,A001,"T&NM",T129,"Prof_BD",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC10,Tue,11:12,Tue_11_12,A002,"Chem",T190,"Prof_DM",Block-17-Room-11,Classroom,THEORY,A,3,campus-17-class
SEC10,Tue,12:01,Tue_12_01,A003,"Eng.",T103,"Prof_D",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Tue,02:03,Tue_02_03,A002,"Chem",T145,"Prof_BT",Block-17-Room-11,Classroom,THEORY,A,3,campus-17-class
SEC10,Tue,03:04,Tue_03_04,A006,"BEE",T111,"Prof_L",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Wed,10:11,Wed_10_11,A008,"Engg. Lab",T166,"Prof_CO",Block-C-Lab-01,Lab,LAB,A,1,c-wl-lab
SEC10,Wed,11:12,Wed_11_12,A009,"Workshop",T147,"Prof_BV",Block-C-Lab-02,Lab,LAB,A,1,c-wl-lab
SEC10,Wed,12:01,Wed_12_01,A010,"SY",T107,"Prof_H",Block-C-Lab-03,Lab,LAB,A,1,c-wl-lab
SEC10,Wed,02:03,Wed_02_03,A002,"Chem",T127,"Prof_BB",Block-17-Room-11,Classroom,THEORY,A,3,campus-17-class
SEC10,Wed,03:04,Wed_03_04,A011,"Comm. Lab",T103,"Prof_D",Block-C-Lab-05,Lab,LAB,A,1,c-wl-lab
SEC10,Thu,10:11,Thu_10_11,A001,"T&NM",T129,"Prof_BD",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC10,Thu,11:12,Thu_11_12,A006,"BEE",T113,"Prof_N",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Thu,12:01,Thu_12_01,A004,"B. Etc.",T189,"Prof_DL",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Thu,02:03,Thu_02_03,A003,"Eng.",T114,"Prof_O",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Thu,03:04,Thu_03_04,A005,"E.Mech",T133,"Prof_BH",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC10,Fri,10:11,Fri_10_11,A005,"E.Mech",T168,"Prof_CQ",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC11,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-12,Multi-Purpose,Elective,A,2,campus-17-class
SEC11,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-12,Multi-Purpose,Elective,A,2,campus-17-class
SEC11,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-12,Multi-Purpose,Elective,A,2,campus-17-class
SEC11,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-12,Multi-Purpose,Elective,A,2,campus-17-class
SEC11,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-12,Multi-Purpose,Elective,A,2,campus-17-class
SEC11,Mon,10:11,Mon_10_11,A002,"Chem",T127,"Prof_BB",Block-17-Room-12,Classroom,THEORY,A,3,campus-17-class
SEC11,Mon,11:12,Mon_11_12,A006,"BEE",T138,"Prof_BM",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Mon,12:01,Mon_12_01,A001,"T&NM",T126,"Prof_BA",Block-17-Room-12,Classroom,THEORY,A,4,campus-17-class
SEC11,Mon,02:03,Mon_02_03,A003,"Eng.",T102,"Prof_C",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Mon,03:04,Mon_03_04,A011,"Comm. Lab",T134,"Prof_BI",Block-LAB-Lab-05,Lab,LAB,A,1,lab-cam-3-lab
SEC11,Tue,10:11,Tue_10_11,A005,"E.Mech",T144,"Prof_BS",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Tue,11:12,Tue_11_12,A005,"E.Mech",T133,"Prof_BH",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Tue,12:01,Tue_12_01,A002,"Chem",T105,"Prof_F",Block-17-Room-12,Classroom,THEORY,A,3,campus-17-class
SEC11,Tue,02:03,Tue_02_03,A003,"Eng.",T171,"Prof_CT",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Tue,03:04,Tue_03_04,A001,"T&NM",T112,"Prof_M",Block-17-Room-12,Classroom,THEORY,A,4,campus-17-class
SEC11,Wed,10:11,Wed_10_11,A008,"Engg. Lab",T104,"Prof_E",Block-LAB-Lab-01,Lab,LAB,A,1,lab-cam-3-lab
SEC11,Wed,11:12,Wed_11_12,A007,"  BEtc ./E.Mech. Lab",T122,"Prof_W",Block-LAB-Lab-02,Lab,LAB,A,1,lab-cam-3-lab
SEC11,Wed,12:01,Wed_12_01,A001,"T&NM",T185,"Prof_DH",Block-17-Room-12,Classroom,THEORY,A,4,campus-17-class
SEC11,Wed,02:03,Wed_02_03,A002,"Chem",T174,"Prof_CW",Block-17-Room-12,Classroom,THEORY,A,3,campus-17-class
SEC11,Wed,03:04,Wed_03_04,A012,"Chem. Lab",T122,"Prof_W",Block-LAB-Lab-05,Lab,LAB,A,1,lab-cam-3-lab
SEC11,Thu,10:11,Thu_10_11,A006,"BEE",T136,"Prof_BK",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Thu,11:12,Thu_11_12,A004,"B. Etc.",T171,"Prof_CT",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Thu,12:01,Thu_12_01,A004,"B. Etc.",T195,"Prof_DR",Block-17-Room-12,Classroom,THEORY,A,2,campus-17-class
SEC11,Thu,02:03,Thu_02_03,A009,"Workshop",T139,"Prof_BN",Block-LAB-Lab-09,Lab,LAB,A,1,lab-cam-3-lab
SEC11,Thu,03:04,Thu_03_04,A001,"T&NM",T157,"Prof_CF",Block-17-Room-12,Classroom,THEORY,A,4,campus-17-class
SEC11,Fri,10:11,Fri_10_11,A010,"SY",T118,"Prof_S",Block-LAB-Lab-01,Lab,LAB,A,1,lab-cam-3-lab
SEC12,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-13,Multi-Purpose,Elective,A,2,campus-17-class
SEC12,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-13,Multi-Purpose,Elective,A,2,campus-17-class
SEC12,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-13,Multi-Purpose,Elective,A,2,campus-17-class
SEC12,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-13,Multi-Purpose,Elective,A,2,campus-17-class
SEC12,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-13,Multi-Purpose,Elective,A,2,campus-17-class
SEC12,Mon,10:11,Mon_10_11,A004,"B. Etc.",T115,"Prof_P",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Mon,11:12,Mon_11_12,A005,"E.Mech",T107,"Prof_H",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Mon,12:01,Mon_12_01,A008,"Engg. Lab",T116,"Prof_Q",Block-A-Lab-03,Lab,LAB,A,1,a-dl-lab
SEC12,Mon,02:03,Mon_02_03,A001,"T&NM",T143,"Prof_BR",Block-17-Room-13,Classroom,THEORY,A,4,campus-17-class
SEC12,Mon,03:04,Mon_03_04,A003,"Eng.",T171,"Prof_CT",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Tue,10:11,Tue_10_11,A011,"Comm. Lab",T180,"Prof_DC",Block-A-Lab-06,Lab,LAB,A,1,a-dl-lab
SEC12,Tue,11:12,Tue_11_12,A003,"Eng.",T114,"Prof_O",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Tue,12:01,Tue_12_01,A001,"T&NM",T181,"Prof_DD",Block-17-Room-13,Classroom,THEORY,A,4,campus-17-class
SEC12,Tue,02:03,Tue_02_03,A002,"Chem",T150,"Prof_BY",Block-17-Room-13,Classroom,THEORY,A,3,campus-17-class
SEC12,Tue,03:04,Tue_03_04,A009,"Workshop",T142,"Prof_BQ",Block-A-Lab-10,Lab,LAB,A,1,a-dl-lab
SEC12,Wed,10:11,Wed_10_11,A012,"Chem. Lab",T122,"Prof_W",Block-A-Lab-01,Lab,LAB,A,1,a-dl-lab
SEC12,Wed,11:12,Wed_11_12,A005,"E.Mech",T168,"Prof_CQ",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Wed,12:01,Wed_12_01,A001,"T&NM",T192,"Prof_DO",Block-17-Room-13,Classroom,THEORY,A,4,campus-17-class
SEC12,Wed,02:03,Wed_02_03,A002,"Chem",T187,"Prof_DJ",Block-17-Room-13,Classroom,THEORY,A,3,campus-17-class
SEC12,Wed,03:04,Wed_03_04,A006,"BEE",T113,"Prof_N",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Thu,10:11,Thu_10_11,A010,"SY",T164,"Prof_CM",Block-A-Lab-06,Lab,LAB,A,1,a-dl-lab
SEC12,Thu,11:12,Thu_11_12,A006,"BEE",T138,"Prof_BM",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Thu,12:01,Thu_12_01,A001,"T&NM",T142,"Prof_BQ",Block-17-Room-13,Classroom,THEORY,A,4,campus-17-class
SEC12,Thu,02:03,Thu_02_03,A004,"B. Etc.",T155,"Prof_CD",Block-17-Room-13,Classroom,THEORY,A,2,campus-17-class
SEC12,Thu,03:04,Thu_03_04,A007,"  BEtc ./E.Mech. Lab",T144,"Prof_BS",Block-A-Lab-10,Lab,LAB,A,1,a-dl-lab
SEC12,Fri,10:11,Fri_10_11,A002,"Chem",T152,"Prof_CA",Block-17-Room-13,Classroom,THEORY,A,3,campus-17-class
SEC13,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-14,Multi-Purpose,Elective,A,2,campus-17-class
SEC13,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-14,Multi-Purpose,Elective,A,2,campus-17-class
SEC13,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-14,Multi-Purpose,Elective,A,2,campus-17-class
SEC13,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-14,Multi-Purpose,Elective,A,2,campus-17-class
SEC13,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-14,Multi-Purpose,Elective,A,2,campus-17-class
SEC13,Mon,10:11,Mon_10_11,A005,"E.Mech",T141,"Prof_BP",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Mon,11:12,Mon_11_12,A007,"  BEtc ./E.Mech. Lab",T121,"Prof_V",Block-B-Lab-02,Lab,LAB,A,1,b-wl-lab
SEC13,Mon,12:01,Mon_12_01,A006,"BEE",T138,"Prof_BM",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Mon,02:03,Mon_02_03,A006,"BEE",T113,"Prof_N",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Mon,03:04,Mon_03_04,A011,"Comm. Lab",T149,"Prof_BX",Block-B-Lab-05,Lab,LAB,A,1,b-wl-lab
SEC13,Tue,10:11,Tue_10_11,A004,"B. Etc.",T136,"Prof_BK",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Tue,11:12,Tue_11_12,A008,"Engg. Lab",T116,"Prof_Q",Block-B-Lab-07,Lab,LAB,A,1,b-wl-lab
SEC13,Tue,12:01,Tue_12_01,A004,"B. Etc.",T159,"Prof_CH",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Tue,02:03,Tue_02_03,A002,"Chem",T100,"Prof_A",Block-17-Room-14,Classroom,THEORY,A,3,campus-17-class
SEC13,Tue,03:04,Tue_03_04,A009,"Workshop",T145,"Prof_BT",Block-B-Lab-10,Lab,LAB,A,1,b-wl-lab
SEC13,Wed,10:11,Wed_10_11,A002,"Chem",T187,"Prof_DJ",Block-17-Room-14,Classroom,THEORY,A,3,campus-17-class
SEC13,Wed,11:12,Wed_11_12,A001,"T&NM",T126,"Prof_BA",Block-17-Room-14,Classroom,THEORY,A,4,campus-17-class
SEC13,Wed,12:01,Wed_12_01,A001,"T&NM",T108,"Prof_I",Block-17-Room-14,Classroom,THEORY,A,4,campus-17-class
SEC13,Wed,02:03,Wed_02_03,A010,"SY",T118,"Prof_S",Block-B-Lab-04,Lab,LAB,A,1,b-wl-lab
SEC13,Wed,03:04,Wed_03_04,A003,"Eng.",T101,"Prof_B",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Thu,10:11,Thu_10_11,A003,"Eng.",T170,"Prof_CS",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC13,Thu,11:12,Thu_11_12,A012,"Chem. Lab",T130,"Prof_BE",Block-B-Lab-07,Lab,LAB,A,1,b-wl-lab
SEC13,Thu,12:01,Thu_12_01,A001,"T&NM",T143,"Prof_BR",Block-17-Room-14,Classroom,THEORY,A,4,campus-17-class
SEC13,Thu,02:03,Thu_02_03,A001,"T&NM",T117,"Prof_R",Block-17-Room-14,Classroom,THEORY,A,4,campus-17-class
SEC13,Thu,03:04,Thu_03_04,A002,"Chem",T187,"Prof_DJ",Block-17-Room-14,Classroom,THEORY,A,3,campus-17-class
SEC13,Fri,10:11,Fri_10_11,A005,"E.Mech",T104,"Prof_E",Block-17-Room-14,Classroom,THEORY,A,2,campus-17-class
SEC14,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-15,Multi-Purpose,Elective,A,2,campus-17-class
SEC14,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-15,Multi-Purpose,Elective,A,2,campus-17-class
SEC14,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-15,Multi-Purpose,Elective,A,2,campus-17-class
SEC14,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-15,Multi-Purpose,Elective,A,2,campus-17-class
SEC14,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-15,Multi-Purpose,Elective,A,2,campus-17-class
SEC14,Mon,10:11,Mon_10_11,A001,"T&NM",T162,"Prof_CK",Block-17-Room-15,Classroom,THEORY,A,4,campus-17-class
SEC14,Mon,11:12,Mon_11_12,A002,"Chem",T134,"Prof_BI",Block-17-Room-15,Classroom,THEORY,A,3,campus-17-class
SEC14,Mon,12:01,Mon_12_01,A002,"Chem",T145,"Prof_BT",Block-17-Room-15,Classroom,THEORY,A,3,campus-17-class
SEC14,Mon,02:03,Mon_02_03,A006,"BEE",T132,"Prof_BG",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Mon,03:04,Mon_03_04,A005,"E.Mech",T156,"Prof_CE",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Tue,10:11,Tue_10_11,A003,"Eng.",T170,"Prof_CS",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Tue,11:12,Tue_11_12,A004,"B. Etc.",T109,"Prof_J",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Tue,12:01,Tue_12_01,A005,"E.Mech",T145,"Prof_BT",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Tue,02:03,Tue_02_03,A006,"BEE",T158,"Prof_CG",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Tue,03:04,Tue_03_04,A011,"Comm. Lab",T134,"Prof_BI",Block-C-Lab-10,Lab,LAB,A,1,c-wl-lab
SEC14,Wed,10:11,Wed_10_11,A009,"Workshop",T137,"Prof_BL",Block-C-Lab-01,Lab,LAB,A,1,c-wl-lab
SEC14,Wed,11:12,Wed_11_12,A002,"Chem",T135,"Prof_BJ",Block-17-Room-15,Classroom,THEORY,A,3,campus-17-class
SEC14,Wed,12:01,Wed_12_01,A004,"B. Etc.",T109,"Prof_J",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Wed,02:03,Wed_02_03,A001,"T&NM",T142,"Prof_BQ",Block-17-Room-15,Classroom,THEORY,A,4,campus-17-class
SEC14,Wed,03:04,Wed_03_04,A012,"Chem. Lab",T139,"Prof_BN",Block-C-Lab-05,Lab,LAB,A,1,c-wl-lab
SEC14,Thu,10:11,Thu_10_11,A001,"T&NM",T130,"Prof_BE",Block-17-Room-15,Classroom,THEORY,A,4,campus-17-class
SEC14,Thu,11:12,Thu_11_12,A010,"SY",T118,"Prof_S",Block-C-Lab-07,Lab,LAB,A,1,c-wl-lab
SEC14,Thu,12:01,Thu_12_01,A001,"T&NM",T153,"Prof_CB",Block-17-Room-15,Classroom,THEORY,A,4,campus-17-class
SEC14,Thu,02:03,Thu_02_03,A003,"Eng.",T131,"Prof_BF",Block-17-Room-15,Classroom,THEORY,A,2,campus-17-class
SEC14,Thu,03:04,Thu_03_04,A008,"Engg. Lab",T116,"Prof_Q",Block-C-Lab-10,Lab,LAB,A,1,c-wl-lab
SEC14,Fri,10:11,Fri_10_11,A007,"  BEtc ./E.Mech. Lab",T151,"Prof_BZ",Block-C-Lab-01,Lab,LAB,A,1,c-wl-lab
